0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Phenazopyridine,0.5850202,0.24684247,-0.003873439,0.3452418,0.36199614,-0.21416028,0.64292824,-0.009700774,0.5701102,0.40028232,0.5365089,-0.21073212,0.14912805,-0.44388992,-0.11012558,-0.26059803,0.37286994,-0.43081564,0.106805384,0.24006803,-0.15665965,0.05467057,0.20034234,-0.46653992,0.07166337,-0.04434873,-0.13588546,0.023310807,-0.21083464,-0.16745244,0.42574424,-0.0017302578,-0.38555586,0.00028092173,-0.02149531,0.005434294,0.59968585,-0.1534997,0.20685865,0.47167736,-0.5159572,0.48343045,0.0983785,0.20950402,-0.6046496,0.04311079,0.36929223,-0.14730707,-0.13555223,-0.29500365
Baclofen,-0.0110022,-0.15889817,0.16371655,-0.28031534,-0.11652475,-0.42688885,-0.12974797,0.05238106,-0.1354881,-0.22065082,-0.10969777,-0.15283105,0.12998366,-0.07608892,0.29359105,0.07243226,0.12514693,-0.1372576,0.025249336,0.16755743,-0.37434405,0.5795037,0.057112955,-0.29816467,0.21844304,-0.13878691,0.27953285,-0.09264145,-0.14316052,-0.47893056,0.13057616,-0.21696493,0.0027924024,-0.34530234,-0.096868716,-0.079783775,0.2881967,-0.01289381,-0.23017114,0.36750534,-0.08655364,0.35277575,-0.2287323,-0.004413334,-0.5197489,-0.29111382,0.3536675,-0.17445035,-0.048849307,0.04987576
Balsalazide,-0.024363166,-0.2247023,0.10947351,-0.05181265,0.22627863,0.13987404,0.18927364,-0.14311646,0.40466747,0.51352173,0.10420895,-0.059254386,-0.0865359,-0.030046903,-0.15851018,-0.107839145,0.30212998,-0.18879563,0.14131433,0.17297113,-0.25942457,0.5013915,-0.2743856,-0.41322532,0.27831754,-0.353289,0.3309833,0.21006092,-0.36450747,-0.038876206,0.431172,0.25769943,-0.34597382,-0.57649255,-0.059793167,0.36617246,0.86770654,-0.021450385,-0.17038502,0.0666026,-0.1415228,0.6988757,0.29460973,0.27192894,-0.27786443,-0.038527533,-0.17427115,-0.13191603,-0.26280767,0.061099056
Brodalumab,0.035448506,0.3172144,-0.034118038,0.049185812,-0.43534347,-0.21755472,0.17711778,-0.6071147,-0.095942505,0.31572837,-0.12549178,0.34678414,0.04890927,-0.26224512,-0.8333299,-0.094330706,0.14072569,-0.115150265,0.1347266,0.4828228,-0.14040731,0.23393494,-0.121718794,-0.34350526,-0.08923614,-0.048441026,0.20760512,-0.15200701,-0.46551308,-0.21014728,0.07551951,0.30616468,-0.041140094,-0.051270265,-0.15038249,-0.082082644,0.29107878,-0.15034749,-0.5611475,0.727239,-0.070838846,0.09175543,-0.11439535,0.1460166,0.02233378,-0.07504531,0.7102706,0.07047474,-0.71592486,-0.53758305
Corticotropin,0.48819157,0.14060254,0.16937298,0.029982036,-0.33903617,-0.2652537,-0.2837212,-0.5383428,0.14505003,-0.094538875,-0.14634031,0.49347544,-0.06567353,-0.3167688,-0.2565627,-0.41163808,-0.08280894,0.035586383,-0.21758768,0.66247904,-0.5429642,0.23999363,0.7614542,-0.24907134,-0.325151,-0.11759256,0.45723394,-0.19316508,-0.58735865,0.09457156,0.39741147,-0.12033881,-0.0431406,-0.19523545,-0.5028804,-0.04453924,0.36793363,-0.39301777,-0.2129177,0.4917975,0.06591116,0.3849252,-0.07514845,-0.21230882,-0.3489515,-0.019300245,0.41458347,-0.35882008,-0.35406938,0.086983696
Tetracosactide,0.35949975,-0.1085664,0.1576103,-0.2813513,-0.44077557,-0.057199314,-0.05187489,-0.46507096,0.36432716,-0.029040908,-0.16523534,0.57634866,0.0644396,-0.41809496,-0.5378534,-0.19763543,-0.105527274,0.27351704,-0.18463302,0.6664552,-0.41658923,0.21791938,0.47731128,-0.21860158,-0.14076303,-0.18936607,0.26755497,-0.023271712,-0.5582354,-0.074489556,0.4309624,-0.049922317,-0.16339897,-0.07852456,-0.45169666,-0.02325513,0.35602504,-0.18486808,-0.039211124,0.38366276,0.008088821,0.21744588,-0.044084158,-0.18383458,-0.39004597,-0.139336,0.4901864,-0.27304593,-0.5168102,0.011838342
Dezocine,-0.0378459,-0.035411477,-0.025363596,0.012656314,-0.3107238,-0.29357806,-0.11465674,-0.17102462,-0.1817653,-0.17109534,-0.43859395,-0.05505767,0.33569464,0.035130013,-0.0028001517,0.13067847,0.12110799,-0.056445424,0.0081336815,0.11604069,-0.41379845,0.46111923,-0.038838092,-0.25238335,0.07494631,0.14324398,-0.014640268,-0.028994652,-0.15788683,-0.29013425,0.081854366,-0.061931323,0.23773026,-0.4341242,-0.12036903,-0.3176968,0.30630568,-0.19849354,-0.25854108,0.650581,-0.29402462,0.10313466,-0.2256636,0.020153545,-0.62124395,-0.26323062,0.49717695,-0.1699755,-0.39085644,0.08753648
Durvalumab,-0.00033860267,0.24615146,-0.071622886,0.15742524,-0.50733304,-0.26705164,0.14607678,-0.52937406,0.023698926,0.40194717,-0.08736726,0.44326925,-0.017047685,-0.4272402,-0.47500008,0.0071089133,0.08424652,-0.19370297,-0.109901704,0.30227157,-0.20636702,0.3170335,0.18135528,-0.0748395,-0.24229515,-0.2819283,0.40454295,-0.19981642,-0.34249854,-0.18168029,0.39825395,0.21860002,0.0282622,-0.48337868,-0.15399392,-0.2575683,0.1798316,-0.31505314,-0.3590105,0.52569693,0.029099679,0.2861426,-0.28911275,-0.14112543,-0.30540034,-0.22845422,0.687259,0.36151168,-0.4834308,-0.39037293
Hydromorphone,0.12750788,0.13480882,0.025333537,0.2016038,-0.3312222,-0.46038586,-0.24455824,0.003210317,-0.17512813,-0.28868058,-0.30686936,0.07109332,0.13820864,0.121375956,0.027112558,0.2855386,0.22463195,-0.07171324,0.050226964,0.19739124,-0.48156637,0.4577615,-0.08113749,-0.25595358,0.021886831,0.05969198,0.029595153,-0.040530298,-0.00015163115,-0.10826554,0.027489148,-0.15500614,0.23008537,-0.26736447,-0.20275816,-0.15221551,0.5377884,-0.30372593,-0.31104213,0.49002707,-0.26092565,0.2086962,-0.12003677,-0.15697584,-0.76326084,-0.14885591,0.40073574,-0.41503614,-0.2149249,0.119253516
Iobenguane (I-131),0.54951566,0.009359376,0.05812602,0.077438526,-0.20441754,0.0077681527,-0.084289305,-0.4352024,0.062596075,-0.250474,-0.34948322,0.3620423,0.11090256,0.027289182,-0.37954473,-0.17058744,0.11189048,-0.14413895,-0.15827668,0.6093355,-0.4966698,0.1724575,0.12113809,-0.18024349,0.0663658,-0.17657258,0.29605505,-0.062276255,-0.33959642,0.11603978,0.08956654,0.38391522,0.0074206125,-0.2302299,-0.36943862,-0.00629374,0.7909791,-0.66846734,-0.023117147,0.5792332,-0.20531482,-0.0013944801,-0.07354523,0.2113544,-0.4129683,-0.013397525,0.20114943,-0.04529279,-0.30495375,0.15812959
Ixekizumab,-0.06740919,0.33900526,-0.037205216,-0.36291662,0.04932737,0.045958005,-0.12551455,-0.39158154,-0.13832627,-0.01758213,-0.3570192,0.22548138,-0.09603232,-0.4327079,-0.6325575,-0.5244627,0.08147764,-0.39114204,-0.19518703,0.58864355,0.14693849,0.07417449,-0.41035506,-0.06298794,0.24169007,-0.38882926,0.2806236,-0.42039317,-0.28577447,-0.23909593,0.5145057,0.13844517,-0.37097168,-0.21517684,-0.064408965,0.016001206,-0.2576922,-0.40529326,-0.5744083,0.7578516,0.19122165,0.32034564,-0.057675518,0.37953535,-0.08833959,0.3875294,0.8001474,0.12822391,-0.555329,-0.09248872
Morphine (liposomal),0.09365161,0.013664744,0.019861074,-0.09938049,-0.4450303,-0.31969887,-0.1876236,-0.039677266,-0.17691977,-0.32323316,-0.34612742,0.18503806,0.27887934,0.16531119,-0.022267092,0.0822594,0.20432813,-0.21188703,0.13730577,0.32273376,-0.31460717,0.4042948,-0.040809747,-0.20831355,0.027418096,-0.034155726,0.04767062,-0.08007903,-0.11650009,-0.29883048,0.122073114,-0.06548453,0.11001035,-0.27883682,-0.016701816,-0.05562926,0.37510732,-0.11632911,-0.42722708,0.37424728,-0.30415407,0.15654223,-0.20645434,-0.07644867,-0.566232,-0.28599796,0.4348828,-0.24883021,-0.34977627,0.103726245
Nalbuphine,0.17929718,0.0993762,-0.0133525245,0.20353742,-0.32143378,-0.52030915,-0.25294358,0.07370172,-0.19749129,-0.33090192,-0.18992993,0.057328723,0.24460794,0.03943837,0.12978096,0.15597366,0.17342634,-0.022354411,0.13999264,0.18218336,-0.48619312,0.5532772,-0.075637326,-0.16844262,-0.071731195,0.07725583,0.13993442,-0.0756971,-0.083250195,-0.26318896,0.20880754,-0.16525067,0.12637995,-0.35521188,-0.15057325,-0.028191503,0.38186714,-0.24759088,-0.5009777,0.71465826,-0.32211292,0.13567294,-0.23136635,0.0057638986,-0.7240201,-0.18429422,0.5021567,-0.4314859,-0.25557682,0.10692438
Opium,0.2792539,0.15512004,-0.010679868,0.21545985,-0.4516964,-0.5261356,-0.22439201,-0.12128445,-0.28541234,-0.39568442,-0.35452443,0.07121917,0.24292797,0.31779703,-0.029357964,0.15530631,0.21387188,-0.20463158,0.24695621,0.21428126,-0.44986013,0.57498276,-0.21559338,-0.10034056,0.043322146,0.089416966,0.16484578,-0.027302532,0.10127081,-0.3118071,0.22608462,-0.07035853,0.23937432,-0.44639376,-0.07741214,-0.062903225,0.4541729,-0.17477855,-0.5008459,0.50648487,-0.39032924,0.10632572,-0.32513025,-0.085293345,-0.79490924,-0.20950945,0.30757546,-0.3404549,-0.3991095,0.20384689
Oxymorphone,0.1921374,0.006620929,0.05894715,0.24024133,-0.4033821,-0.336768,-0.35944858,-0.25614798,-0.16325887,-0.12942304,-0.5093863,0.1418803,0.4264547,0.21838744,0.0597355,0.07893258,0.21329139,-0.14569336,0.03737757,0.120898776,-0.37949422,0.4790854,-0.029008478,-0.2973497,0.32020506,0.11888655,-0.018422531,-0.16656964,0.049595032,-0.26768252,0.12189368,-0.15006226,0.10896648,-0.2402805,-0.028302336,-0.25466937,0.36102906,-0.16271442,-0.3442293,0.62582064,-0.19409867,0.123633735,-0.51227933,-0.20002048,-0.55111647,-0.21278581,0.3211036,-0.32390067,-0.2766858,-0.059589386
Pentazocine,0.2929345,-0.08961523,0.05810509,0.22677717,-0.29151174,-0.35119966,-0.2520742,-0.14817551,-0.13029194,-0.16357811,-0.31293604,0.04003468,0.18577431,0.2854455,-0.13346876,0.14913598,0.058165126,-0.21442197,0.1972156,0.2657437,-0.4602812,0.39120045,-0.17698929,-0.26153275,0.095141545,-0.062997825,0.0065874374,-0.055984844,-0.051035482,-0.20068668,0.13077144,-0.35397795,0.27072227,-0.27383703,-0.09226167,0.081053264,0.3974659,0.010516723,-0.5470133,0.47310075,-0.3085857,0.27613834,-0.25470147,-0.24081022,-0.7074501,-0.134351,0.40588877,-0.3720258,-0.30129588,0.26469454
Probenecid,0.21140486,-0.12243721,0.050944127,-0.05024113,-0.15984274,0.19722608,-0.09591896,-0.09517326,0.3799582,0.31062555,0.013706928,0.2284039,0.2833055,-0.08096475,-0.36394638,-0.069275506,0.4652276,-0.43738666,0.5274424,0.4887314,-0.3716573,0.31678155,0.07847865,-0.037889745,0.03074572,-0.3143289,0.019167837,0.06622289,-0.2852879,-0.24936631,-0.06558631,0.29477504,-0.050873525,-0.07548581,0.3532124,0.14742158,0.7442688,0.039349027,-0.33146432,0.3009851,-0.15823022,0.41388723,0.15298398,0.16677752,-0.12926736,-0.23998864,0.14580084,-0.3749599,-0.48414585,-0.21208823
Remifentanil,0.101756565,-0.11710584,0.016807277,-0.053172182,-0.4326597,-0.36627838,-0.265056,0.09740522,-0.17142907,-0.25362244,-0.29839715,0.12837142,0.13993381,0.07080843,-0.17885481,0.059941825,0.17463033,-0.16314185,0.17996435,0.24184963,-0.47601858,0.52540076,-0.07708944,-0.15969782,-0.025866456,-0.049536455,0.23197131,-0.09940098,-0.11022621,-0.28083253,0.043217223,-0.00805418,0.2217256,-0.39198503,-0.006133557,-0.012331449,0.35730648,-0.30966458,-0.4810202,0.6124253,-0.16502254,0.18753253,-0.23767382,-0.10597646,-0.6198653,-0.2459556,0.45532122,-0.33011764,-0.2094126,0.021867162
Sarilumab,-0.20389464,0.4044964,0.19884023,-0.156399,0.20262627,0.09938373,0.09964469,-0.2597084,-0.053723734,0.27119026,-0.24635401,0.14407952,0.06005721,-0.7984658,-0.22352037,-0.40901017,0.1606602,-0.23911908,0.10010667,0.5543219,0.48927394,0.121206224,-0.012304611,-0.1888447,0.22801697,-0.17199472,0.13120154,-0.28896588,-0.066647284,-0.27643108,0.5923676,0.4372462,-0.16071923,-0.07163344,0.066217445,-0.012460825,-0.12063657,-0.3317721,-0.5557474,0.90052164,0.025922569,0.244414,-0.09226957,0.075094335,-0.3929862,0.51146066,0.57059306,-0.22685266,-0.5925652,-0.111754045
Sufentanil,0.13758343,0.06303953,-0.18598223,-0.35454,-0.06329744,-0.29268432,0.030775907,-0.28302762,-0.42223206,-0.21390177,-0.43935993,0.2586244,-0.0005074085,-0.050059877,-0.2738693,-0.07291944,-0.3700943,-0.2381899,0.029058523,0.31644163,-0.22877805,0.47723457,0.19139166,-0.52254295,0.3158314,0.28016764,-0.17113893,0.01576317,-0.17840965,-0.21088588,0.2967431,0.2915157,0.31338277,-0.49489576,0.049130905,0.090274245,-0.08378139,-0.24120535,-0.12756288,0.6600753,-0.19010004,0.49197358,0.13819818,0.18021443,-0.42219263,0.24424373,0.30058655,0.2076147,-0.42902473,-0.16394193
Tapentadol,0.16666989,0.13224925,-0.06901032,0.15855649,-0.38811526,-0.4723609,-0.08461078,-0.02866699,-0.09755663,-0.30006108,-0.34875247,0.09146933,0.3584742,0.011574422,0.09605507,0.19057931,0.007107413,0.02827768,0.10220446,0.22369894,-0.5041643,0.5011152,-0.05658236,-0.23832949,0.12125471,0.04244031,-0.023545533,-0.02918668,-0.06928618,-0.25237393,0.38742983,-0.1436967,0.059974574,-0.4801753,-0.09056292,-0.20705307,0.22443065,-0.15593219,-0.3806409,0.6371744,-0.42100045,0.113791,-0.28510496,-0.12840858,-0.7123502,-0.15596363,0.4658672,-0.3493493,-0.44529444,0.06416927
Trimetrexate,0.5181996,0.22617735,0.16520314,0.16138475,-0.16110578,-0.18741746,0.27495143,-0.50373167,0.25575322,0.12713166,-0.010559333,0.28549737,-0.11320606,-0.21899973,-0.23566176,-0.26886296,-0.017155616,-0.15498473,-0.08882977,0.5293,-0.37861094,0.17361675,0.52639264,-0.27164412,0.0049280482,0.066514224,0.13425821,-0.1257209,-0.36717913,0.24971834,0.13137224,0.1930357,-0.08298894,0.15077694,-0.26692712,-0.009038358,0.60117376,-0.59779674,0.197795,0.5601339,-0.20777342,0.13658355,-0.043895036,-0.09492917,-0.6752113,0.20600204,0.3591812,-0.19060905,-0.40081653,-0.019411841
Zinc gluconate,-0.12649642,0.23017634,-0.14158109,-0.20785458,-0.29177853,-0.18346904,0.30235943,-0.42010117,0.12438279,0.28405595,-0.019064067,0.68314576,0.1274153,-0.23586057,-0.6630288,-0.48095918,-0.26897553,-0.056755748,-0.15725866,0.6022081,-0.28292575,0.25597596,0.0026893446,-0.26491603,0.16645831,-0.099865355,0.16050202,-0.06613424,-0.51527125,-0.21053092,0.35486117,0.5257639,0.028972112,-0.5082284,0.046260763,0.29655045,0.34768116,-0.1474329,-0.11653063,0.7215183,-0.059154578,0.37996516,0.19499125,0.25521073,-0.3931401,0.055980623,0.27515608,-0.029643254,-0.77565944,-0.17916378
Zinc sulfate,0.0484467,0.124007545,-0.12321218,0.042761147,-0.39379787,-0.16716993,0.14030962,-0.53385836,0.32099232,0.23347095,-0.17850406,0.6873193,0.19078603,-0.2234011,-0.46572873,-0.3734733,-0.20973715,-0.049456086,-0.20920506,0.5906556,-0.40058,0.32370603,0.016061742,-0.2125206,0.3384606,-0.09018505,0.32701358,-0.16817339,-0.45259783,-0.16498649,0.33323166,0.4388653,0.014815814,-0.4587998,0.092386395,0.23108317,0.22030447,-0.20631741,-0.19816083,0.7815326,0.10693418,0.41593972,0.13345338,0.1678171,-0.1776744,0.18871072,0.27789402,-0.21869339,-0.67288536,-0.31824407
Beclomethasone dipropionate,0.0963704,0.099590145,0.34742576,0.21499267,-0.38375074,0.007420422,-0.21052568,-0.7843705,0.36210096,0.40464306,-0.2166965,0.16025892,0.17628478,-0.22360422,-0.56512827,-0.40868795,0.037598196,-0.06286252,0.17278406,0.14797354,-0.57336396,0.39853883,0.13257635,-0.3844918,0.15247819,-0.08677926,0.21285467,-0.080564536,-0.25736287,0.18510206,-0.040174622,0.22731446,-0.23327544,-0.105049476,-0.14509031,-0.22084677,0.4687647,-0.28256038,-0.0138576375,0.33186477,0.28117257,0.51968056,-0.153319,-0.23943362,-0.3411615,-0.086627886,0.09580533,-0.19228974,-0.3819253,-0.35773924
Lorcaserin,-0.11529223,0.12033841,-0.104037136,-0.17467979,-0.17082417,-0.30820078,0.029737884,0.24020489,-0.3107177,-0.42457074,-0.2343886,-0.13748407,0.24353327,-0.25026155,-0.05371971,0.34548098,0.15401147,-0.23430383,0.115728706,0.058769427,-0.13732,0.4047122,-0.1755467,-0.3241994,-0.0093051335,0.15908368,-0.14231898,-0.025400957,0.25213984,-0.29602605,-0.004459021,-0.29902372,0.060381006,-0.057236195,0.02028312,-0.080638945,0.30919123,-0.2353276,-0.13520445,-0.047704622,-0.39694783,0.43651232,-0.14975841,0.08726841,-0.6179688,-0.100175224,0.50316465,0.0464607,-0.28257275,0.249006
Cytarabine (liposomal),0.09903482,-0.50251526,0.06581361,-0.066923514,0.2695486,-0.32392484,-0.40889728,-0.109926954,-0.287833,0.36020792,0.235353,-0.39681607,0.24980997,-0.059974004,-0.2589348,-0.5125954,0.56212956,-0.43313557,0.5790017,0.18007925,-0.16639441,0.24207531,0.33467993,-0.51992434,0.17515045,-0.20077014,0.3071621,-0.2222556,-0.25133136,-0.7412025,-0.25962368,0.11886878,-0.2998912,-0.22149317,0.36139,0.050630417,0.40667304,-0.88025194,-0.046199962,0.42612106,0.046564594,0.0035416638,-0.26875234,-0.06600928,-0.5020073,-0.5479247,0.38454416,-0.3394615,-0.048540864,-0.16609366
Obeticholic acid,-0.20902719,-0.28265017,-0.13757294,-0.07261954,-0.0349141,-0.04753946,0.18662953,-0.009105599,0.3391329,-0.008569129,-0.044911236,-0.22292809,-0.090336084,-0.37532216,-0.22555798,-0.11798281,0.19202082,-0.27807522,0.3007615,-0.128702,-0.4898032,0.1748924,0.222006,-0.534889,-0.04723728,-0.29748598,-0.064833045,-0.2655803,-0.033811335,-0.27701572,-0.37730142,-0.08389954,-0.35926813,0.09929946,0.011974316,0.42950317,0.055452507,-0.4710209,0.02287764,-0.04071653,-0.2225832,0.5819932,-0.021684688,-0.14268376,-0.5536302,0.15099652,0.6089044,0.13083525,-0.18827689,-0.019729465
Rofecoxib,0.11761677,-0.14845528,0.05680796,-0.18400079,0.29665908,0.019995114,0.49812022,-0.2616283,0.6597163,0.51147306,0.3237993,-0.4848458,0.22963198,-0.29219955,-0.008019151,-0.05546621,0.3621848,-0.3107443,0.39438692,0.29793406,-0.24291956,0.25391942,-0.059412446,-0.41442007,0.23385608,-0.15820643,0.021012275,0.035788473,-0.21893232,-0.21294256,0.2377016,0.23097274,-0.32448208,-0.18243346,-0.06293819,0.22895552,0.7165937,-0.053811036,0.090955876,0.070965156,-0.3580046,0.3935933,0.31759045,0.41045162,-0.33220235,-0.1133628,0.053462297,-0.11428834,-0.24835709,-0.05033477
Thiabendazole,0.105482645,-0.07186972,-0.11768336,-0.08134167,0.23021989,-0.21680392,0.14662665,-0.10567475,0.13070495,0.16944702,-0.09449485,-0.16713291,0.053057294,-0.3466382,-0.2539594,-0.12243273,0.20922957,-0.33806843,0.1243201,0.025099933,-0.35623804,0.23100837,0.3061054,-0.34473917,0.117589734,-0.05720152,-0.18033107,-0.30151582,-0.3458703,-0.25356698,-0.20812431,0.16018346,-0.2368513,0.16293947,0.19574244,-0.016540986,0.16474256,-0.5432167,0.07124217,0.20856297,-0.025805311,0.54884434,0.06757818,0.023464497,-0.33541206,0.079675555,0.4861802,0.027495949,-0.09532232,0.026884537
Emapalumab,-0.16445012,0.44618404,-0.203735,-0.46678597,0.1328839,0.2157621,-0.07972606,-0.5265506,-0.23185357,-0.033040218,-0.20718367,0.50457764,0.011312645,-0.8186316,-0.22291489,-0.2850807,0.06143999,-0.56355655,-0.1715168,0.42381027,0.47078347,0.3554337,-0.45908827,-0.274368,0.274536,-0.03532604,0.3204666,-0.39925903,-0.36204407,-0.30428398,0.51327217,0.04118024,-0.56428605,-0.22527403,0.24948974,0.09592973,-0.9591799,-0.28077072,-0.92316383,0.61317873,0.3387394,0.29848954,0.031159634,0.40334463,-0.23948278,0.43148527,1.1351644,-0.04968894,-0.6262041,-0.12556961
Guselkumab,-0.1702709,0.3638305,-0.32952008,-0.2425426,0.1338049,-0.052503973,-0.11740229,-0.37796494,-0.0838371,0.1656385,-0.34793016,0.39612544,-0.055395737,-0.50635654,-0.5241961,-0.45399988,0.06401613,-0.4295962,0.033589367,0.570725,0.2674073,0.04672596,-0.30373606,-0.2942243,0.12625685,-0.13668501,0.2993462,-0.43727383,-0.08191371,-0.16854894,0.46795058,0.122314095,-0.3235394,-0.28413376,-0.058127385,-0.11523072,-0.40113974,-0.43777692,-0.46123242,1.0184135,0.034827296,0.34847587,0.03408849,0.27354914,-0.13056257,0.32641917,0.82158613,-0.09574498,-0.7048252,-0.04691811
Hydrocortisone (ophthalmic),0.1769694,-0.09677315,-0.097798176,-0.1719068,0.120743975,0.051407218,0.035186835,-0.28900006,-0.24824099,-0.2558628,-0.02531189,-0.25739545,0.040359903,-0.1524409,-0.14096768,0.2509396,-0.08364582,-0.20448072,0.014343222,0.2191872,-0.10593698,0.21681005,-0.045173127,-0.48042008,0.108362034,0.10236283,-0.1269349,0.011999919,0.06659529,-0.1622642,0.018836817,-0.1315265,-0.21433291,-0.071903415,-0.055607934,-0.009659277,0.16716418,-0.25159892,0.050450984,-0.17109951,-0.21829063,0.56103665,-0.3685492,-0.026042722,-0.43573958,0.17276216,0.30793783,0.08269615,-0.2840675,0.008418395
Benzphetamine,0.15993245,0.044857953,-0.027252203,0.06086837,-0.20198075,-0.20741643,-0.014013013,-0.038642403,-0.05402361,-0.18871477,-0.31113836,-0.011291829,0.28801447,0.11586691,0.209971,0.35835013,0.114762336,-0.08890551,0.18508734,0.34234092,-0.46640524,0.45088053,-0.23615257,-0.19393164,0.113818765,0.01841631,0.07677016,0.02482713,0.24675013,-0.14791808,0.43398812,-0.1752307,0.0066297087,-0.4365013,-0.13145535,-0.018941047,0.6748467,0.1477248,-0.41199633,0.23793381,-0.42105684,0.24924155,-0.094612844,0.15748052,-0.56703484,-0.24833235,0.07344239,-0.18156104,-0.33754542,0.043053273
Benzatropine,-0.10797223,-0.16516069,0.08953366,-0.23941393,-0.22681284,-0.1985633,-0.08113602,0.007547859,-0.098015115,-0.17424174,-0.07766621,-0.08966737,0.039095163,-0.13028568,0.11637396,0.12611715,0.07838998,-0.11580821,0.09140511,0.191327,-0.35679623,0.47481388,0.054677006,-0.37385598,0.047051247,-0.116426356,0.11508552,-0.15234336,-0.006755926,-0.4451265,0.027985489,-0.111004114,-0.057995364,-0.23618452,-0.15705942,-0.10048998,0.19536813,-0.16225067,-0.1599046,0.20449531,-0.24442138,0.3038202,-0.25761908,0.019971132,-0.49740264,-0.05991902,0.3682862,-0.048968133,-0.091345474,-0.016952353
Betrixaban,0.4097254,-0.33761877,-0.03683373,-0.12287231,-0.35206243,0.39316326,0.033449274,-0.27471134,0.3152961,0.067719355,-0.12422792,-0.14340767,0.3386589,-0.24825446,-0.3290093,0.11873722,0.12015116,-0.50500625,0.07826937,0.12714712,-0.21305633,0.51935184,-0.16089095,-0.6169186,0.06933187,0.25522712,-0.30914295,-0.4150935,0.18102203,-0.034234386,0.039097384,-0.09845089,-0.22047973,0.35445133,0.017536508,-0.06590072,0.32749835,0.059114013,0.0197855,-0.35944143,-0.0025753493,0.4084582,-0.41162243,-0.09698901,-0.3251685,0.4333508,0.23259905,0.57751745,-0.25529367,0.16261566
